message_id,device_id,timestamp,latitude,longitude,altitude_m,co2_ppm,tvoc_ppb,ch4_ppm,no2_ppb,n2o_ppb,air_temperature_c,air_humidity_percent,air_pressure_hpa,cloud_cover_percent,wind_speed_kmh,light_lux,soil_moisture_percent,soil_temperature_c,soil_ec_ms_cm,soil_ph,soil_n_mg_kg,soil_p_mg_kg,soil_k_mg_kg,battery_voltage,battery_percent,rssi_dbm,node_status,sensor_status
MSG-AGRISENSE-CC-001-1772499600000,AGRISENSE-CC-001,2026-03-03T08:00:00+07:00,-6.84154,107.9021,483.0,430.77,87.87,2.426,21.05,337.26,20.38,90.2,956.0,83.3,16.73,1580.0,70.6,20.42,1.54,6.31,187,39,271,11.5,4,-90,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772503200000,AGRISENSE-CC-001,2026-03-03T09:00:00+07:00,-6.84154,107.9021,483.0,432.58,84.11,2.051,21.87,337.82,20.91,92.9,956.0,83.7,17.0,3026.0,71.4,20.57,1.53,6.3,187,40,273,11.5,4,-84,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772506800000,AGRISENSE-CC-001,2026-03-03T10:00:00+07:00,-6.84154,107.9021,483.0,432.84,84.58,1.703,22.85,338.44,20.34,94.2,956.0,85.6,17.17,3735.0,72.7,20.36,1.55,6.3,189,39,275,11.51,4,-86,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772510400000,AGRISENSE-CC-001,2026-03-03T11:00:00+07:00,-6.84154,107.9021,483.0,432.87,85.94,1.656,22.25,338.62,20.93,94.2,956.0,85.7,16.75,5199.0,72.5,20.55,1.55,6.3,189,39,276,11.52,5,-72,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772514000000,AGRISENSE-CC-001,2026-03-03T12:00:00+07:00,-6.84154,107.9021,483.0,433.24,87.96,1.789,22.85,338.67,20.3,92.9,956.0,85.5,16.01,7149.0,71.2,20.37,1.53,6.3,187,39,273,11.53,5,-51,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772517600000,AGRISENSE-CC-001,2026-03-03T13:00:00+07:00,-6.84154,107.9021,483.0,433.61,92.16,1.643,22.45,337.9,21.02,90.6,956.0,83.2,14.61,10652.0,68.6,20.55,1.49,6.34,185,39,268,11.54,5,-76,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772521200000,AGRISENSE-CC-001,2026-03-03T14:00:00+07:00,-6.84154,107.9021,483.0,432.7,93.67,1.628,21.67,337.14,20.22,87.5,956.0,79.9,13.04,13527.0,65.7,20.41,1.43,6.36,182,40,264,11.55,6,-67,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772524800000,AGRISENSE-CC-001,2026-03-03T15:00:00+07:00,-6.84154,107.9021,483.0,431.92,98.88,1.912,22.92,335.93,21.02,84.5,956.0,77.1,12.36,14233.0,62.5,20.5,1.39,6.38,179,40,260,11.54,6,-76,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772528400000,AGRISENSE-CC-001,2026-03-03T16:00:00+07:00,-6.84154,107.9021,483.0,431.06,101.67,1.654,22.12,334.25,20.19,81.5,956.0,73.9,12.59,14065.0,59.2,20.27,1.35,6.41,177,40,254,11.54,6,-78,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772532000000,AGRISENSE-CC-001,2026-03-03T17:00:00+07:00,-6.84154,107.9021,483.0,432.76,107.53,2.423,20.99,332.92,21.13,78.5,956.0,70.2,13.43,12703.0,56.3,20.29,1.29,6.42,174,40,249,11.53,5,-77,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772535600000,AGRISENSE-CC-001,2026-03-03T18:00:00+07:00,-6.84154,107.9021,483.0,431.19,111.64,1.616,21.1,331.5,20.11,75.6,956.0,66.5,14.38,10573.0,53.3,20.23,1.24,6.45,172,40,244,11.52,5,-57,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772539200000,AGRISENSE-CC-001,2026-03-03T19:00:00+07:00,-6.84154,107.9021,483.0,432.47,116.54,2.436,20.96,330.18,20.83,72.5,956.0,64.3,15.43,7988.0,50.3,20.17,1.23,6.48,169,40,239,11.51,4,-72,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772542800000,AGRISENSE-CC-001,2026-03-03T20:00:00+07:00,-6.84154,107.9021,483.0,433.55,118.81,2.427,20.87,330.64,20.24,69.5,956.0,61.5,16.13,6052.0,48.4,20.21,1.23,6.5,167,40,236,11.5,4,-57,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772546400000,AGRISENSE-CC-001,2026-03-03T21:00:00+07:00,-6.84154,107.9021,483.0,431.96,120.78,2.417,21.05,330.68,20.75,66.9,956.0,60.0,16.56,4719.0,46.9,20.24,1.21,6.51,166,40,233,11.51,4,-75,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772550000000,AGRISENSE-CC-001,2026-03-03T22:00:00+07:00,-6.84154,107.9021,483.0,432.21,123.02,2.421,20.24,330.32,20.56,65.5,956.0,60.9,16.47,3401.0,46.6,20.23,1.23,6.5,166,40,232,11.51,4,-89,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772553600000,AGRISENSE-CC-001,2026-03-03T23:00:00+07:00,-6.84154,107.9021,483.0,433.1,121.77,1.637,20.09,330.25,20.73,65.6,956.0,60.9,16.14,2537.0,46.9,20.31,1.24,6.51,167,40,234,11.51,4,-68,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772557200000,AGRISENSE-CC-001,2026-03-04T00:00:00+07:00,-6.84154,107.9021,483.0,431.28,118.54,2.361,20.9,330.08,20.55,66.9,956.0,61.4,15.4,2281.0,47.6,20.46,1.24,6.5,166,40,234,11.5,4,-63,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772560800000,AGRISENSE-CC-001,2026-03-04T01:00:00+07:00,-6.84154,107.9021,483.0,431.1,115.35,2.42,21.49,330.6,20.74,69.2,956.0,63.7,14.39,1970.0,50.5,20.52,1.29,6.47,169,40,239,11.51,4,-68,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772564400000,AGRISENSE-CC-001,2026-03-04T02:00:00+07:00,-6.84154,107.9021,483.0,431.22,113.71,1.642,21.68,331.49,20.49,72.2,956.0,66.5,12.47,1490.0,53.5,20.43,1.33,6.44,171,40,243,11.5,4,-87,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772568000000,AGRISENSE-CC-001,2026-03-04T03:00:00+07:00,-6.84154,107.9021,483.0,430.93,108.12,1.646,20.59,332.67,20.78,75.2,956.0,68.6,12.16,1218.0,56.6,20.52,1.36,6.41,174,40,248,11.51,4,-86,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772571600000,AGRISENSE-CC-001,2026-03-04T04:00:00+07:00,-6.84154,107.9021,483.0,430.84,103.46,2.212,21.57,333.9,20.57,78.2,956.0,71.8,12.6,587.0,60.2,20.44,1.42,6.38,177,39,254,11.51,4,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772575200000,AGRISENSE-CC-001,2026-03-04T05:00:00+07:00,-6.84154,107.9021,483.0,430.66,97.43,1.903,20.95,334.78,20.67,81.2,956.0,74.5,13.79,265.0,62.7,20.46,1.43,6.37,179,39,259,11.5,4,-64,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772578800000,AGRISENSE-CC-001,2026-03-04T06:00:00+07:00,-6.84154,107.9021,483.0,431.48,92.35,2.347,20.37,335.79,20.57,84.2,956.0,77.5,14.67,365.0,65.9,20.47,1.48,6.34,182,39,263,11.5,4,-60,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772582400000,AGRISENSE-CC-001,2026-03-04T07:00:00+07:00,-6.84154,107.9021,483.0,432.21,88.43,1.777,20.24,337.04,20.64,87.1,956.0,79.9,15.52,481.0,68.6,20.45,1.52,6.32,184,39,267,11.5,4,-65,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772586000000,AGRISENSE-CC-001,2026-03-04T08:00:00+07:00,-6.84154,107.9021,483.0,430.5,85.16,2.043,21.59,337.69,20.59,90.2,956.0,83.2,16.54,1105.0,70.9,20.45,1.56,6.31,186,39,271,11.5,4,-81,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772589600000,AGRISENSE-CC-001,2026-03-04T09:00:00+07:00,-6.84154,107.9021,483.0,430.98,85.4,2.417,21.88,338.14,20.73,92.9,956.0,85.3,17.0,1902.0,73.0,20.5,1.56,6.3,188,39,275,11.51,4,-70,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772593200000,AGRISENSE-CC-001,2026-03-04T10:00:00+07:00,-6.84154,107.9021,483.0,432.21,83.37,1.659,22.14,338.46,20.55,94.2,956.0,85.4,17.0,3803.0,73.0,20.43,1.54,6.29,189,39,275,11.5,4,-84,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772596800000,AGRISENSE-CC-001,2026-03-04T11:00:00+07:00,-6.84154,107.9021,483.0,431.87,85.63,2.42,22.59,338.41,20.68,94.1,956.0,84.8,16.8,6445.0,72.2,20.47,1.53,6.28,188,39,275,11.5,4,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772600400000,AGRISENSE-CC-001,2026-03-04T12:00:00+07:00,-6.84154,107.9021,483.0,433.93,86.62,1.662,22.14,338.01,20.61,92.8,956.0,83.9,15.6,9743.0,70.7,20.48,1.53,6.3,187,39,271,11.51,4,-53,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772604000000,AGRISENSE-CC-001,2026-03-04T13:00:00+07:00,-6.84154,107.9021,483.0,431.46,88.3,2.419,22.37,337.6,20.72,90.5,956.0,82.1,14.4,11949.0,68.4,20.45,1.49,6.33,185,39,267,11.51,5,-74,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772607600000,AGRISENSE-CC-001,2026-03-04T14:00:00+07:00,-6.84154,107.9021,483.0,430.99,92.24,1.648,21.62,336.34,20.49,87.5,956.0,79.2,13.13,13717.0,65.3,20.49,1.44,6.35,182,39,263,11.52,5,-76,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772611200000,AGRISENSE-CC-001,2026-03-04T15:00:00+07:00,-6.84154,107.9021,483.0,431.48,96.95,1.624,22.89,335.48,20.76,84.4,956.0,75.9,12.59,14675.0,63.0,20.4,1.42,6.37,180,40,260,11.52,5,-86,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772614800000,AGRISENSE-CC-001,2026-03-04T16:00:00+07:00,-6.84154,107.9021,483.0,433.55,101.2,2.425,22.81,333.95,20.53,81.4,956.0,72.8,12.74,14473.0,59.1,20.33,1.36,6.4,177,40,253,11.52,5,-55,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772618400000,AGRISENSE-CC-001,2026-03-04T17:00:00+07:00,-6.84154,107.9021,483.0,431.23,106.82,2.417,22.88,332.57,20.73,78.4,956.0,69.2,13.63,13252.0,55.9,20.25,1.31,6.44,174,40,248,11.51,4,-88,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772622000000,AGRISENSE-CC-001,2026-03-04T18:00:00+07:00,-6.84154,107.9021,483.0,431.55,111.09,2.164,23.96,331.32,20.57,75.4,956.0,66.3,14.87,10775.0,52.7,20.27,1.28,6.48,172,40,243,11.51,4,-67,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772625600000,AGRISENSE-CC-001,2026-03-04T19:00:00+07:00,-6.84154,107.9021,483.0,432.56,116.93,1.874,23.64,330.04,20.51,72.4,956.0,62.7,15.82,7979.0,50.0,20.19,1.24,6.49,169,40,239,11.51,4,-77,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772629200000,AGRISENSE-CC-001,2026-03-04T20:00:00+07:00,-6.84154,107.9021,483.0,431.71,120.66,1.634,24.02,331.4,20.58,69.4,956.0,60.5,16.34,5688.0,47.3,20.18,1.21,6.52,167,40,234,11.51,4,-51,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772632800000,AGRISENSE-CC-001,2026-03-04T21:00:00+07:00,-6.84154,107.9021,483.0,430.8,122.24,2.426,23.33,330.05,20.47,66.8,956.0,57.9,16.85,4141.0,45.7,20.23,1.21,6.53,165,40,232,11.51,4,-89,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772636400000,AGRISENSE-CC-001,2026-03-04T22:00:00+07:00,-6.84154,107.9021,483.0,433.34,123.35,1.63,23.07,330.57,20.78,65.5,956.0,58.5,16.9,3359.0,46.0,20.25,1.21,6.54,165,40,232,11.51,4,-77,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772640000000,AGRISENSE-CC-001,2026-03-04T23:00:00+07:00,-6.84154,107.9021,483.0,430.84,122.71,1.705,22.7,330.14,20.5,65.6,956.0,59.5,16.52,2531.0,46.6,20.35,1.23,6.52,166,40,234,11.5,4,-58,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772643600000,AGRISENSE-CC-001,2026-03-05T00:00:00+07:00,-6.84154,107.9021,483.0,433.11,120.03,1.816,22.47,330.09,20.74,66.9,956.0,59.9,15.73,2144.0,47.9,20.36,1.25,6.53,167,40,235,11.51,5,-72,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772647200000,AGRISENSE-CC-001,2026-03-05T01:00:00+07:00,-6.84154,107.9021,483.0,434.02,117.59,2.424,22.67,330.38,20.51,69.2,956.0,62.6,14.38,1713.0,49.4,20.56,1.25,6.52,168,40,237,11.51,4,-71,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772650800000,AGRISENSE-CC-001,2026-03-05T02:00:00+07:00,-6.84154,107.9021,483.0,433.97,113.65,2.417,23.51,331.16,20.76,72.3,956.0,65.5,12.68,1155.0,52.5,20.38,1.28,6.48,171,40,242,11.5,4,-75,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772654400000,AGRISENSE-CC-001,2026-03-05T03:00:00+07:00,-6.84154,107.9021,483.0,432.71,109.2,1.814,22.51,332.26,20.5,75.3,956.0,68.8,12.51,1511.0,55.7,20.54,1.35,6.46,173,40,247,11.51,4,-79,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772658000000,AGRISENSE-CC-001,2026-03-05T04:00:00+07:00,-6.84154,107.9021,483.0,433.19,103.5,1.667,21.9,333.26,20.74,78.3,956.0,72.4,12.97,1562.0,59.3,20.38,1.36,6.44,176,40,252,11.5,4,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772661600000,AGRISENSE-CC-001,2026-03-05T05:00:00+07:00,-6.84154,107.9021,483.0,432.8,98.45,1.763,21.0,334.29,20.56,81.3,956.0,76.2,13.92,1275.0,63.1,20.56,1.39,6.39,180,39,258,11.51,4,-67,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772665200000,AGRISENSE-CC-001,2026-03-05T06:00:00+07:00,-6.84154,107.9021,483.0,431.28,95.41,2.412,21.17,335.11,20.7,84.2,956.0,78.6,15.06,1641.0,65.8,20.41,1.44,6.36,182,40,262,11.5,4,-85,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772668800000,AGRISENSE-CC-001,2026-03-05T07:00:00+07:00,-6.84154,107.9021,483.0,433.5,93.82,1.931,21.19,336.28,20.59,87.2,956.0,82.3,16.03,1724.0,68.6,20.53,1.47,6.34,184,39,267,11.5,4,-55,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772672400000,AGRISENSE-CC-001,2026-03-05T08:00:00+07:00,-6.84154,107.9021,483.0,434.08,89.62,1.958,21.0,337.13,20.67,90.2,956.0,85.0,17.03,2449.0,71.0,20.38,1.53,6.31,187,39,271,11.5,4,-82,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772676000000,AGRISENSE-CC-001,2026-03-05T09:00:00+07:00,-6.84154,107.9021,483.0,434.43,85.88,2.42,21.26,337.74,20.63,92.8,956.0,86.4,17.52,2986.0,72.0,20.55,1.53,6.3,187,39,273,11.5,4,-53,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772679600000,AGRISENSE-CC-001,2026-03-05T10:00:00+07:00,-6.84154,107.9021,483.0,434.73,84.61,2.421,21.34,337.93,20.68,94.1,956.0,88.3,17.27,3219.0,71.9,20.37,1.51,6.3,188,39,272,11.51,4,-53,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772683200000,AGRISENSE-CC-001,2026-03-05T11:00:00+07:00,-6.84154,107.9021,483.0,434.16,85.28,1.646,21.05,338.22,20.58,94.1,956.0,87.2,16.82,6399.0,71.7,20.53,1.52,6.3,188,39,272,11.5,4,-83,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772686800000,AGRISENSE-CC-001,2026-03-05T12:00:00+07:00,-6.84154,107.9021,483.0,432.3,84.99,2.428,21.13,337.98,20.71,92.8,956.0,85.4,15.64,9824.0,70.0,20.4,1.48,6.32,187,39,269,11.51,4,-62,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772690400000,AGRISENSE-CC-001,2026-03-05T13:00:00+07:00,-6.84154,107.9021,483.0,433.83,88.03,1.677,21.61,337.33,20.52,90.5,956.0,81.7,14.57,13526.0,67.4,20.56,1.48,6.33,185,40,266,11.51,4,-75,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772694000000,AGRISENSE-CC-001,2026-03-05T14:00:00+07:00,-6.84154,107.9021,483.0,432.61,91.91,1.661,21.53,336.74,20.76,87.5,956.0,79.8,12.8,14139.0,65.6,20.35,1.45,6.35,183,40,263,11.52,5,-61,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772697600000,AGRISENSE-CC-001,2026-03-05T15:00:00+07:00,-6.84154,107.9021,483.0,432.45,95.76,1.752,22.55,335.32,20.49,84.5,956.0,75.9,12.28,15657.0,61.9,20.53,1.39,6.38,179,40,257,11.52,5,-71,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772701200000,AGRISENSE-CC-001,2026-03-05T16:00:00+07:00,-6.84154,107.9021,483.0,430.64,101.03,2.371,22.07,334.06,20.79,81.5,956.0,72.6,12.85,15612.0,58.9,20.33,1.35,6.41,177,40,252,11.52,5,-60,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772704800000,AGRISENSE-CC-001,2026-03-05T17:00:00+07:00,-6.84154,107.9021,483.0,431.49,107.58,2.414,20.92,332.72,20.44,78.5,956.0,69.0,13.63,14525.0,55.8,20.29,1.31,6.43,174,40,248,11.52,5,-64,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772708400000,AGRISENSE-CC-001,2026-03-05T18:00:00+07:00,-6.84154,107.9021,483.0,431.72,113.51,1.632,21.77,331.3,20.78,75.5,956.0,65.9,14.81,11808.0,52.5,20.18,1.29,6.45,172,40,243,11.51,4,-74,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772712000000,AGRISENSE-CC-001,2026-03-05T19:00:00+07:00,-6.84154,107.9021,483.0,432.23,118.12,1.624,21.13,330.15,20.46,72.5,956.0,63.9,15.75,8624.0,49.8,20.25,1.26,6.48,170,40,238,11.5,4,-68,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772715600000,AGRISENSE-CC-001,2026-03-05T20:00:00+07:00,-6.84154,107.9021,483.0,430.69,119.69,1.617,22.22,330.79,20.58,69.5,956.0,63.1,16.48,6375.0,48.2,20.11,1.25,6.47,168,40,236,11.5,4,-69,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772719200000,AGRISENSE-CC-001,2026-03-05T21:00:00+07:00,-6.84154,107.9021,483.0,433.48,123.16,1.617,21.76,330.48,20.66,66.9,956.0,61.4,16.85,4243.0,47.0,20.31,1.23,6.48,166,40,234,11.51,4,-52,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772722800000,AGRISENSE-CC-001,2026-03-05T22:00:00+07:00,-6.84154,107.9021,483.0,431.59,123.32,1.629,21.42,330.21,20.66,65.7,956.0,61.2,16.93,3012.0,47.0,20.17,1.21,6.49,166,40,234,11.51,4,-82,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772726400000,AGRISENSE-CC-001,2026-03-05T23:00:00+07:00,-6.84154,107.9021,483.0,432.06,120.61,2.432,22.12,330.31,20.66,65.7,956.0,60.2,16.43,2156.0,47.4,20.39,1.21,6.49,166,40,235,11.5,4,-71,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772730000000,AGRISENSE-CC-001,2026-03-06T00:00:00+07:00,-6.84154,107.9021,483.0,430.98,117.25,1.987,22.69,330.07,20.55,67.0,956.0,60.7,15.71,1857.0,48.4,20.37,1.22,6.49,167,40,236,11.51,4,-78,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772733600000,AGRISENSE-CC-001,2026-03-06T01:00:00+07:00,-6.84154,107.9021,483.0,430.52,112.13,2.238,22.8,330.44,20.76,69.3,956.0,62.3,14.41,782.0,50.4,20.55,1.27,6.47,169,40,239,11.5,4,-75,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772737200000,AGRISENSE-CC-001,2026-03-06T02:00:00+07:00,-6.84154,107.9021,483.0,431.6,110.03,2.414,22.07,331.07,20.47,72.3,956.0,65.2,12.97,523.0,53.2,20.4,1.33,6.44,171,40,243,11.5,4,-82,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772740800000,AGRISENSE-CC-001,2026-03-06T03:00:00+07:00,-6.84154,107.9021,483.0,433.12,105.49,2.414,22.05,332.21,20.87,75.3,956.0,68.0,12.56,244.0,56.3,20.56,1.37,6.43,173,40,248,11.51,4,-65,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772744400000,AGRISENSE-CC-001,2026-03-06T04:00:00+07:00,-6.84154,107.9021,483.0,431.93,101.53,1.645,22.1,333.55,20.43,78.3,956.0,71.8,12.76,546.0,60.3,20.38,1.43,6.39,178,40,254,11.5,4,-89,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772748000000,AGRISENSE-CC-001,2026-03-06T05:00:00+07:00,-6.84154,107.9021,483.0,433.95,96.0,1.907,22.38,334.99,20.87,81.3,956.0,75.2,13.41,1061.0,63.7,20.57,1.48,6.36,181,39,260,11.51,4,-77,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772751600000,AGRISENSE-CC-001,2026-03-06T06:00:00+07:00,-6.84154,107.9021,483.0,432.37,92.36,1.639,23.05,335.38,20.39,84.3,956.0,78.2,14.59,1082.0,66.3,20.37,1.5,6.35,183,39,265,11.51,4,-52,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772755200000,AGRISENSE-CC-001,2026-03-06T07:00:00+07:00,-6.84154,107.9021,483.0,431.93,90.37,2.008,21.54,336.21,20.96,87.3,956.0,80.6,15.65,1424.0,69.0,20.57,1.55,6.32,185,39,269,11.51,4,-51,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772758800000,AGRISENSE-CC-001,2026-03-06T08:00:00+07:00,-6.84154,107.9021,483.0,430.73,87.36,1.722,20.71,336.79,20.31,90.3,956.0,82.5,16.35,2183.0,70.9,20.38,1.54,6.31,187,39,272,11.5,4,-81,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772762400000,AGRISENSE-CC-001,2026-03-06T09:00:00+07:00,-6.84154,107.9021,483.0,432.45,85.97,1.745,20.08,337.16,20.95,93.0,956.0,84.4,16.8,3075.0,71.6,20.57,1.54,6.31,188,39,272,11.51,4,-77,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772766000000,AGRISENSE-CC-001,2026-03-06T10:00:00+07:00,-6.84154,107.9021,483.0,433.2,87.12,2.414,20.44,337.42,20.25,94.2,956.0,86.6,16.83,3398.0,71.7,20.43,1.53,6.3,188,39,273,11.51,4,-78,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772769600000,AGRISENSE-CC-001,2026-03-06T11:00:00+07:00,-6.84154,107.9021,483.0,431.16,87.79,1.678,20.03,337.85,21.03,94.2,956.0,86.2,16.64,5197.0,71.3,20.46,1.52,6.3,188,39,272,11.51,4,-73,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772773200000,AGRISENSE-CC-001,2026-03-06T12:00:00+07:00,-6.84154,107.9021,483.0,430.83,88.29,2.427,19.01,337.36,20.19,92.9,956.0,84.5,15.45,8392.0,70.0,20.46,1.49,6.32,187,39,270,11.51,4,-85,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772776800000,AGRISENSE-CC-001,2026-03-06T13:00:00+07:00,-6.84154,107.9021,483.0,431.11,90.69,1.889,19.8,337.04,21.11,90.6,956.0,82.4,14.6,11434.0,68.2,20.5,1.47,6.34,185,39,268,11.52,5,-58,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772780400000,AGRISENSE-CC-001,2026-03-06T14:00:00+07:00,-6.84154,107.9021,483.0,430.96,93.39,1.924,20.95,336.4,20.14,87.7,956.0,79.4,13.0,13594.0,64.9,20.44,1.42,6.36,182,39,263,11.52,5,-57,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772784000000,AGRISENSE-CC-001,2026-03-06T15:00:00+07:00,-6.84154,107.9021,483.0,431.17,97.95,2.423,20.76,335.22,21.16,84.7,956.0,76.2,12.35,14907.0,61.9,20.5,1.39,6.39,179,39,259,11.52,5,-63,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772787600000,AGRISENSE-CC-001,2026-03-06T16:00:00+07:00,-6.84154,107.9021,483.0,431.33,102.93,2.316,21.75,333.78,20.08,81.7,956.0,73.3,12.75,14234.0,58.0,20.31,1.34,6.41,176,39,253,11.52,5,-59,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772791200000,AGRISENSE-CC-001,2026-03-06T17:00:00+07:00,-6.84154,107.9021,483.0,431.62,106.53,1.832,20.45,332.31,21.27,78.7,956.0,70.0,13.58,13018.0,54.8,20.31,1.3,6.44,173,40,248,11.52,5,-72,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772794800000,AGRISENSE-CC-001,2026-03-06T18:00:00+07:00,-6.84154,107.9021,483.0,432.9,112.45,1.634,19.78,330.89,20.05,75.7,956.0,66.3,14.73,10509.0,52.5,20.2,1.27,6.48,171,40,244,11.51,4,-54,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772798400000,AGRISENSE-CC-001,2026-03-06T19:00:00+07:00,-6.84154,107.9021,483.0,431.96,118.7,2.425,19.96,330.48,20.87,72.7,956.0,62.6,15.66,8096.0,49.2,20.23,1.22,6.51,168,40,238,11.5,4,-69,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772802000000,AGRISENSE-CC-001,2026-03-06T20:00:00+07:00,-6.84154,107.9021,483.0,432.47,121.05,1.621,19.88,331.09,20.3,69.7,956.0,60.8,16.37,6506.0,47.5,20.18,1.21,6.5,167,40,235,11.51,4,-82,online,dummy_api_weather_airquality
MSG-AGRISENSE-CC-001-1772805600000,AGRISENSE-CC-001,2026-03-06T21:00:00+07:00,-6.84154,107.9021,483.0,432.98,122.5,1.638,21.17,330.15,20.8,67.0,956.0,59.2,16.83,4800.0,46.4,20.25,1.22,6.52,165,40,233,11.51,4,-54,online,dummy_api_weather_airquality
